Art,Collectible,Games,Metaverse,Other,Utility
0,0,17,0,0,0
0,0,0,125,0,0
0,0,18,0,0,0
0,0,8,0,0,0
0,0,26,0,0,0
0,0,43,0,0,0
54,0,0,0,0,0
1,0,0,0,0,0
0,0,26,0,0,0
15,1,0,0,8,0
0,0,23,0,0,0
0,0,4,1,0,0
0,0,46,0,0,0
0,0,8,0,0,0
0,0,4,0,1,0
18,0,0,0,0,0
0,1,0,0,1,0
2,0,0,0,0,0
0,0,7,0,0,0
2,0,0,0,0,0
0,0,1,0,0,0
0,0,14,0,0,0
0,0,17,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,3,0,0,0
0,0,19,0,0,0
0,0,1,0,0,0
0,0,43,0,0,0
0,0,0,0,3,0
0,0,16,0,0,0
16,0,0,0,0,0
0,0,6,0,0,0
19,0,0,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,0,0,0
0,0,14,0,0,0
0,0,1,0,0,0
11,0,0,0,0,0
1,0,0,0,0,0
13,0,0,0,0,0
3,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,0,0,12,0
0,0,6,0,0,0
0,0,8,0,0,0
0,0,10,0,0,0
0,0,13,0,0,0
0,0,5,0,0,0
0,0,82,0,0,0
0,0,48,0,0,0
0,0,26,0,0,0
0,0,11,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
0,0,4,0,0,0
0,0,20,0,0,0
9,0,0,0,0,0
0,0,0,0,0,35
3,2,0,0,2,0
1,0,0,0,11,0
0,0,0,0,63,0
17,0,0,0,0,0
1,1,0,2,0,0
0,0,3,0,0,0
0,0,3,0,5,0
1,2,0,0,5,0
0,0,88,0,0,0
0,0,8,0,0,0
0,0,17,0,0,0
0,0,3,0,0,0
1,1,0,0,1,0
0,2,1,0,0,0
0,0,66,0,0,0
0,0,8,0,0,0
0,0,1,0,0,0
0,0,0,0,3,0
3,0,0,0,5,11
2,0,0,0,0,0
0,0,2,0,0,0
0,0,32,0,0,0
0,0,27,0,0,0
0,0,2,11,1,0
67,0,0,0,11,0
0,0,1,0,0,0
1,8,0,4,1,0
1,0,0,0,0,0
0,0,97,0,0,0
0,0,1,0,0,0
0,1,0,0,0,0
0,0,12,0,0,0
0,0,34,0,0,0
7,0,0,0,7,0
0,0,42,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
3,0,0,0,0,0
0,0,3,0,0,0
0,0,1,0,0,0
4,0,0,0,0,0
0,0,4,0,0,0
0,0,1,0,0,0
0,0,26,0,0,0
0,0,3,0,0,0
2,0,0,0,1,0
2,0,0,0,0,0
0,0,4,0,0,0
0,0,1,0,0,0
0,0,13,0,0,0
2,1,1,0,0,0
1,0,0,0,0,0
8,0,0,0,1,0
0,0,4,0,0,0
18,0,0,0,7,0
0,0,3,0,0,0
0,0,0,0,0,7
0,0,2,0,0,0
2,1,0,0,0,1
0,0,1,0,0,0
0,0,25,0,0,0
0,0,5,0,0,0
0,0,0,2,0,0
0,0,2,0,0,0
1,0,0,0,0,0
0,0,24,0,0,0
8,3,0,7,3,0
0,2,0,0,0,0
2,0,0,1,0,0
0,0,30,0,0,0
0,0,1,25,0,0
0,0,0,4,0,0
2,0,0,2,0,0
7,0,0,0,0,0
0,0,0,7,0,0
1,0,0,1,0,0
0,0,1,0,0,0
0,0,14,0,0,0
0,0,0,0,1,0
0,0,17,0,0,0
0,0,5,0,1,0
0,0,1,0,0,0
0,0,111,0,0,0
0,0,8,0,0,0
0,0,22,0,0,0
0,0,9,0,0,0
0,0,1,0,0,0
0,0,6,0,0,0
0,0,16,0,0,0
0,0,24,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,5,0,0,0
0,0,1,0,0,0
0,0,11,0,0,0
4,0,0,0,0,0
0,0,12,0,0,0
0,0,1,0,0,0
3,0,0,4,0,0
2,0,0,0,0,0
0,0,4,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
0,0,8,0,0,0
8,0,0,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
12,0,0,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
1,0,0,0,0,0
2,0,1,0,0,0
1,7,2,1,1,0
4,0,0,0,0,0
0,0,0,1,0,0
0,0,4,0,0,0
0,0,56,0,0,0
0,0,12,0,0,0
0,0,10,0,0,0
0,0,3,0,0,0
1,0,0,0,0,0
0,0,5,0,0,0
0,0,5,0,0,0
0,0,0,1,0,0
0,0,6,0,1,0
0,0,22,0,1,0
0,0,1,0,0,0
0,0,0,1,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,0,0,1,0
0,0,4,0,0,0
0,0,4,0,0,0
1,0,0,0,22,0
0,0,2,0,0,0
0,0,3,0,0,0
12,0,0,0,1,0
0,0,21,0,0,0
0,0,7,0,0,0
37,0,0,0,2,0
0,0,6,0,0,0
0,0,6,0,0,0
0,0,33,0,0,0
0,0,6,0,0,0
0,0,5,0,0,0
0,0,18,0,0,0
0,0,135,0,0,0
0,0,81,0,0,0
0,0,10,0,0,0
5,0,0,0,0,0
0,0,3,0,0,0
3,1,4,1,0,0
0,0,52,0,0,0
7,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,8,0,0,0
0,0,3,0,0,0
9,0,0,0,0,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,4,0,1,0
1,0,0,0,1,0
1,0,0,0,0,0
0,0,1,0,0,0
2,0,0,0,0,0
0,0,4,0,0,0
0,0,0,2,0,0
0,0,1,0,0,0
0,0,8,0,0,0
0,0,26,0,0,0
0,0,8,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,0,0,0
0,0,6,0,0,0
0,0,11,0,0,0
17,0,0,0,0,0
12,0,0,0,0,0
0,0,5,0,0,0
0,0,7,0,0,0
0,0,3,0,0,0
0,0,10,0,0,0
0,0,13,0,0,0
0,0,9,0,0,0
0,0,5,0,0,0
0,0,8,0,0,0
0,0,2,0,0,0
0,0,5,1,0,0
0,0,27,0,0,0
0,0,4,0,0,0
0,0,42,0,0,0
0,0,1,0,0,0
0,0,8,0,0,0
9,0,0,0,0,0
7,0,0,0,0,0
0,0,8,0,0,0
0,0,6,0,0,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,22,0,0,0
0,0,2,0,0,0
0,0,0,0,1,0
0,0,2,0,0,0
0,0,2,0,0,0
1,0,0,0,0,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,65,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
24,0,0,0,0,0
0,0,3,0,0,0
1,0,0,0,0,0
0,0,4,5,0,0
0,0,1,0,0,0
0,0,0,4,2,0
0,0,10,0,0,0
0,0,33,0,0,0
0,0,85,0,0,0
0,0,7,0,0,0
1,0,0,0,0,0
2,0,13,0,0,0
0,0,77,0,0,0
0,0,193,0,0,0
0,0,7,0,0,0
0,0,2,0,0,0
4,0,0,0,0,0
13,0,0,0,0,0
0,0,6,0,0,0
0,0,189,0,0,0
1,0,0,0,0,0
0,7,0,0,0,0
0,0,2,0,0,0
0,0,11,0,0,0
0,0,55,0,0,0
2,18,1,0,0,0
0,0,1,0,0,0
0,0,33,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,5,0,0,0
0,0,43,0,2,0
10,0,0,0,0,0
0,0,3,0,7,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,16,0,0,0
0,0,1,0,0,0
0,0,6,0,0,0
8,0,0,0,0,0
0,0,7,0,0,0
0,0,4,0,4,0
0,0,23,0,0,0
1,0,2,5,1,0
0,0,13,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,0,0,0,10
1,0,0,0,0,0
7,6,0,0,0,0
0,0,9,0,0,0
0,0,24,0,0,0
0,0,9,0,0,0
0,0,21,0,0,0
0,0,0,2,0,0
0,0,3,0,0,0
