Art,Collectible,Games,Metaverse,Other,Utility
0,0,0,2,0,0
0,0,0,7,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,3,0,0
3,0,0,1,1,0
24,0,0,30,0,0
57,0,1,2,2,0
0,0,0,1,0,0
6,0,0,11,0,0
0,0,0,1,0,2
0,0,0,3,0,0
4,0,0,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
4,0,0,1,0,0
0,1,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,1,0,1,0,0
4,0,0,1,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
6,0,0,3,0,0
1,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
10,0,0,1,1,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,0,0,1,3,0
0,0,0,1,0,0
0,0,0,5,0,0
0,8,2,3,0,0
0,0,0,2,0,0
14,0,0,2,0,0
0,0,0,4,0,0
0,0,0,1,0,0
18,3,0,1,3,3
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,0,0,5,0,1
0,0,0,3,0,0
0,0,0,1,0,0
1,0,0,4,0,1
0,0,0,1,0,0
0,0,0,1,1,0
2,0,0,1,0,0
0,10,0,1,2,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
6,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
3,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,3,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,4,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,5,0,1
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
4,0,0,11,2,0
0,0,0,1,1,0
0,0,0,4,0,0
3,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
10,5,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
18,0,0,1,1,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,0,3,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,16,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,2,1,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
43,9,22,1,20,2
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
10,0,0,4,1,0
0,0,0,1,0,0
9,0,0,0,0,0
8,0,0,0,0,0
2,0,0,1,0,0
6,0,0,0,3,0
4,0,0,0,0,0
13,3,1,0,2,0
7,0,0,0,0,0
14,0,0,0,0,0
10,0,0,0,10,0
12,0,0,0,0,0
4,0,0,0,16,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,3,0
10,0,1,0,5,0
53,12,0,1,27,0
4,0,0,0,3,0
12,0,4,0,14,0
6,0,0,0,0,0
2,0,0,0,0,0
13,2,0,0,19,0
3,5,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
6,0,0,0,1,0
7,0,0,0,0,0
1,0,0,0,0,0
1,8,0,0,0,0
20,0,0,0,1,0
1,0,0,0,0,0
3,0,0,0,0,0
38,9,2,0,5,0
2,0,0,0,0,0
137,61,10,0,48,0
7,9,4,0,4,0
1,4,0,0,5,0
28,10,4,0,0,0
6,0,0,0,3,0
0,3,2,10,7,0
0,0,1,0,0,0
1,2,0,0,0,0
9,0,0,0,0,0
4,0,0,1,1,0
0,0,8,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
17,0,0,0,0,0
0,17,0,0,0,0
0,0,3,0,0,0
0,0,7,0,0,0
0,0,0,45,0,0
0,0,0,0,1,0
0,1,0,0,0,0
0,0,2,0,0,0
0,4,0,0,0,0
0,13,0,0,0,0
0,196,0,0,0,0
0,2,0,0,0,0
0,34,0,0,0,0
0,45,0,0,0,0
0,5,0,0,0,0
0,2,0,0,0,0
0,5,0,0,0,0
0,47,0,0,0,0
20,0,0,0,4,0
13,5,0,0,10,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,15,0,0,0
30,0,0,0,0,0
8,1,1,0,3,0
0,0,2,0,0,0
1,0,0,0,0,0
0,1,0,0,3,0
1,0,0,0,0,0
0,1,7,1,0,0
0,1,0,0,0,0
0,27,0,0,0,0
2,0,0,0,0,0
0,24,0,0,0,0
0,1,0,0,0,0
0,5,0,0,0,0
0,12,0,0,0,0
0,1,0,0,0,0
0,61,0,0,0,0
17,0,2,0,0,0
1,0,0,0,0,0
63,0,3,0,0,0
0,2,0,0,0,0
1,0,0,0,0,0
0,0,3,0,0,0
2,0,0,0,0,0
1,0,0,0,1,0
14,1,0,0,3,0
6,0,0,0,0,0
0,2,0,0,0,0
1,0,0,0,0,0
1,0,0,0,2,0
326,12,0,0,74,0
1,0,0,0,0,0
1,0,0,0,0,0
30,1,0,0,5,0
1,0,0,0,0,0
0,0,0,19,0,0
4,1,0,0,0,0
9,19,0,0,0,1
0,0,0,0,2,0
