Art,Collectible,Games,Metaverse,Other,Utility
3,0,0,0,0,0
0,0,11,0,0,0
0,0,7,0,0,0
1,0,0,0,0,0
0,0,5,0,0,0
0,0,3,0,0,0
27,0,0,0,0,0
55,0,0,0,0,0
2,0,0,0,0,0
0,0,359,0,0,0
1,0,0,0,0,0
4,0,336,0,1,0
0,13,0,0,0,0
0,0,18,0,0,0
1,0,9,0,0,0
0,58,0,0,0,0
23,0,0,0,1,0
2,0,6,0,0,0
0,96,0,0,0,0
0,0,1,0,0,0
7,0,0,0,0,0
0,0,5,0,1,0
35,0,0,0,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,7,0,0,0
0,0,0,2,22,0
5,0,0,1,0,0
0,0,0,1,0,0
16,0,0,0,0,0
0,0,5,0,0,0
2,0,0,0,0,0
3,0,0,0,0,3
54,0,0,0,7,1
0,0,1,7,0,0
1,0,0,0,0,0
1,0,0,0,0,0
46,0,2,0,0,0
0,0,21,0,0,0
0,0,10,0,0,0
4,0,0,0,0,0
9,0,0,0,0,0
0,0,4,0,0,0
0,0,98,0,0,0
2,0,0,0,0,0
0,2,0,0,1,0
0,0,209,0,0,0
0,0,19,0,0,0
3,0,0,0,0,0
79,0,0,0,4,0
42,1,0,0,3,1
10,0,0,0,0,0
1,0,0,0,0,0
0,0,23,0,0,0
11,0,0,0,0,0
0,6,0,0,0,0
0,76,0,0,0,0
0,0,7,0,0,0
13,5,0,1,5,0
6,0,0,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
0,0,10,0,0,0
0,6,2,5,0,0
1,0,0,0,0,0
0,19,0,0,0,0
0,2,0,0,0,0
0,20,0,0,0,0
0,10,0,0,0,0
0,0,2,0,0,0
0,0,15,0,5,0
0,0,29,0,0,0
9,15,0,0,1,0
53,0,0,0,3,0
0,0,65,0,0,0
37,0,5,0,1,0
25,0,0,0,20,0
6,9,0,0,1,0
3,1,0,2,1,0
0,0,22,0,0,0
2,0,0,0,0,0
2,0,21,0,0,0
0,0,82,0,0,0
2,0,36,1,0,0
0,4,0,0,0,0
0,0,0,0,0,1
2,0,0,11,0,0
7,0,0,0,0,0
5,0,0,0,4,0
0,0,25,0,0,0
0,0,11,0,0,0
0,0,1,0,0,0
0,0,5,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
0,0,0,8,0,0
3,0,0,0,0,0
0,0,0,1,0,0
0,0,0,30,0,0
0,16,0,0,0,0
0,0,0,0,1,0
0,0,15,0,0,0
0,0,1,12,0,0
0,0,3,0,0,0
0,0,81,0,0,0
0,0,0,12,0,0
9,0,0,1,1,0
3,0,0,0,0,0
0,5,0,0,0,0
17,0,2,0,0,0
0,0,0,1,0,0
0,0,0,15,0,0
94,12,0,0,38,3
0,0,73,0,0,0
0,0,3,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
35,50,0,0,11,0
0,377,0,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
12,0,0,0,0,0
0,0,31,0,0,0
18,0,0,0,1,0
8,0,0,0,0,0
0,0,3,0,0,0
43,0,1,0,7,0
2,0,56,0,0,0
2,0,0,0,1,0
0,0,19,0,0,0
0,0,30,0,0,0
22,0,1,0,0,0
12,0,0,0,0,0
0,0,0,0,1,0
3,0,9,0,0,0
0,0,39,0,0,0
26,0,0,0,0,0
0,0,5,0,0,0
0,16,0,0,0,0
0,34,0,0,0,0
0,0,505,0,0,0
11,0,27,0,1,0
6,0,0,0,0,6
1,0,74,0,0,0
1,0,0,0,0,0
0,0,3,0,0,0
14,0,0,0,1,0
0,0,7,8,0,0
26,0,0,0,0,0
0,0,11,0,0,0
4,0,0,0,2,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,87,0,0,0
0,0,9,0,0,0
0,0,31,0,0,0
2,0,0,0,0,0
35,0,0,0,3,0
0,1,0,0,0,0
1,0,88,0,0,0
0,0,16,0,0,0
1,0,49,0,0,0
19,0,0,0,1,0
1,0,0,0,0,0
0,0,12,0,0,0
0,4,0,0,0,0
0,0,52,0,0,0
0,0,144,0,0,0
16,0,0,0,0,0
33,0,0,1,4,0
37,0,0,0,3,0
0,53,0,0,0,0
0,46,0,0,0,0
1,0,0,0,0,0
0,0,55,0,0,0
0,0,7,0,0,0
0,0,52,0,0,0
104,3,3,6,3,0
65,1,0,0,14,0
7,0,0,0,0,0
0,24,0,0,0,0
0,10,0,0,0,0
6,0,1,0,0,0
24,0,0,0,0,0
1,0,0,0,1,0
0,16,0,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
1,0,0,0,0,0
16,4,2,0,1,0
9,0,61,2,0,0
0,0,9,0,0,0
9,0,0,0,0,0
0,0,65,0,0,0
16,0,0,0,0,0
3,0,0,0,0,0
0,0,56,0,0,0
4,0,72,0,0,0
4,0,2,0,0,0
11,0,19,0,0,0
0,0,18,0,0,0
0,0,9,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
8,0,0,0,1,3
0,0,24,0,0,0
0,0,3,0,0,0
0,0,84,0,0,0
0,0,7,0,0,0
0,1,0,0,0,0
13,0,0,0,0,0
